,Unnamed: 0,site_id,year,day,hour,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,rel_hum,global_horiz_sol_rad
4255,65685,7,2016,27,7,26.4,,10.9,,1009.9,160,3.6,86.23,464
4256,65686,7,2016,27,8,25.5,,9.5,,1008.8,170,4.1,78.70,679
4257,65687,7,2016,27,9,25.4,,10.5,,1008.2,170,5.1,69.24,874
4258,65688,7,2016,27,10,24.8,,11.7,,1007.6,180,3.6,63.32,1034
4259,65689,7,2016,27,11,17.4,,14.7,37,1008.5,200,2.6,67.71,1149
4260,65690,7,2016,27,12,19.2,,15.5,3,1007.8,120,1.5,72.71,1212
4261,65691,7,2016,27,13,20.2,,16.2,,1007.4,360,2.6,73.11,1217
4262,65692,7,2016,27,14,19.5,,16.7,,1006.4,30,2.6,65.52,1164
4263,65693,7,2016,27,15,16.5,,14.6,55,1006.9,230,5.7,65.35,1058
4264,65694,7,2016,27,16,15.8,,13.5,,1006,170,2.1,69.57,905
4265,65695,7,2016,27,17,15.8,,13.9,14,1005.9,230,2.6,72.58,715
4266,65696,7,2016,27,18,15.8,,14,,1006.2,230,3.6,73.83,503
4267,65697,7,2016,27,19,15.4,,14.1,8,1006.4,230,4.1,76.93,281
4268,65698,7,2016,27,20,15.7,,13.9,,1006.5,260,5.7,83.17,69
4269,65699,7,2016,27,21,15.4,,13.4,3,1007,270,7.2,88.04,0
4270,65700,7,2016,27,22,14.7,,12.4,2,1007.5,280,6.7,87.69,0
4271,65701,7,2016,27,23,14,,11.4,,1008.1,280,6.7,82.09,0
4272,65702,7,2016,28,0,13.7,,11.1,,1008.9,270,6.2,90.35,0
4273,65703,7,2016,28,1,13.2,,10.6,,1009.8,270,6.7,91.03,0
4274,65704,7,2016,28,2,13.7,,10.6,,1010.6,280,6.2,89.18,0
4275,65705,7,2016,28,3,14.2,,10.3,,1011.4,270,6.2,87.60,0
4276,65706,7,2016,28,4,14.5,,10,,1012.1,280,7.2,86.79,0
4277,65707,7,2016,28,5,15.3,,8.8,,1012.6,290,6.7,83.93,41
4278,65708,7,2016,28,6,16.4,,8.7,,1013,290,6.7,80.50,241
4279,65709,7,2016,28,7,16.5,,9,,1013.4,290,6.2,78.15,462
4280,65710,7,2016,28,8,17.7,,8.9,,1013.5,290,7.7,75.28,678
4281,65711,7,2016,28,9,18.6,,9.2,,1013.5,300,6.7,67.78,872
4282,65712,7,2016,28,10,20.8,,8.3,,1013,290,5.7,71.00,1033
4283,65713,7,2016,28,11,21,,7.1,,1012.9,290,7.2,66.00,1148
4284,65714,7,2016,28,12,21.4,,4.9,,1012.8,310,7.7,61.00,1211
4285,65715,7,2016,28,13,21.7,,5.4,,1012.9,300,6.2,56.00,1216
4286,65716,7,2016,28,14,21.4,,5.3,,1012.9,300,4.6,51.00,1164
4287,65717,7,2016,28,15,20.8,,6.1,,1013.4,280,4.6,47.66,1058
4288,65718,7,2016,28,16,19.6,,7.6,,1013.7,290,3.1,51.12,905
4289,65719,7,2016,28,17,16.5,,8.9,,1014.3,230,2.1,56.12,716
4290,65720,7,2016,28,18,17.4,,9.4,,1014.3,240,3.1,61.12,503
4291,65721,7,2016,28,19,16.1,,9.9,,1014.3,250,2.1,66.12,281
4292,65722,7,2016,28,20,15.6,,10.4,,1014.4,250,3.6,71.12,69
4293,65723,7,2016,28,21,14.9,,10.6,,1014.4,240,3.1,76.12,0
4294,65724,7,2016,28,22,14.4,,10.9,,1014.4,250,3.1,77.66,0
4295,65725,7,2016,28,23,14.3,,11.4,,1014.5,260,3.6,70.40,0
4296,65726,7,2016,29,0,14.2,,11.4,,1014.6,260,3.6,75.40,0
4297,65727,7,2016,29,1,14,,11.7,,1015.1,260,2.6,80.40,0
4298,65728,7,2016,29,2,15.5,,12.3,,1015.2,270,3.6,87.85,0
4299,65729,7,2016,29,3,16.6,,12.1,,1015.7,270,4.1,82.53,0
4300,65730,7,2016,29,4,18.2,,12,,1015.9,280,3.6,81.54,0
4301,65731,7,2016,29,5,20,,11.9,,1015.9,270,4.6,80.02,40
4302,65732,7,2016,29,6,22.1,,11.5,,1015.5,270,4.1,77.73,239
4303,65733,7,2016,29,7,24.2,,9,,1015,280,4.6,74.35,461
4304,65734,7,2016,29,8,25.3,,7.4,,1014.6,280,5.7,75.81,676
4305,65735,7,2016,29,9,26.2,,7.1,,1014.1,260,4.6,84.89,871
4306,65736,7,2016,29,10,26.8,,5.7,,1013.5,260,4.1,91.02,1032
4307,65737,7,2016,29,11,25.6,,8.2,,1013.1,240,7.7,88.89,1147
4308,65738,7,2016,29,12,26.1,,8.3,,1012.4,260,6.2,88.28,1211
4309,65739,7,2016,29,13,26.4,,9.4,,1012.2,260,5.1,89.68,1216
4310,65740,7,2016,29,14,26.4,,8,,1012,260,4.6,90.77,1164
4311,65741,7,2016,29,15,25.5,,8,,1012,280,4.1,92.42,1058
4312,65742,7,2016,29,16,23.6,,9.5,,1012.3,260,3.1,94.42,905
4313,65743,7,2016,29,17,21.9,,9.5,,1012.7,240,1.5,95.22,716
4314,65744,7,2016,29,18,21.2,,10.1,,1013.3,260,2.1,96.11,503
4315,65745,7,2016,29,19,20.4,,10.1,,1013.8,250,2.6,96.68,281
4316,65746,7,2016,29,20,20.1,,10.6,,1013.8,260,3.1,96.85,69
4317,65747,7,2016,29,21,18.6,,11.3,,1013.5,240,3.1,96.79,0
4318,65748,7,2016,29,22,17.9,,10.8,,1013.6,260,1.5,96.83,0
4319,65749,7,2016,29,23,17,,11.4,,1013.5,230,2.6,87.36,0
4320,65750,7,2016,30,0,16.2,,11,,1013.5,230,1.5,92.36,0
4321,65751,7,2016,30,1,16.2,,10.8,,1014.1,240,2.1,97.70,0
4322,65752,7,2016,30,2,17.7,,11,,1014.3,240,2.6,97.70,0
4323,65753,7,2016,30,3,19,,11.1,,1014.6,260,3.6,97.71,0
4324,65754,7,2016,30,4,20.2,,11.1,,1014.7,260,3.6,97.74,0
4325,65755,7,2016,30,5,22,,12.1,,1014.3,260,3.6,97.91,39
4326,65756,7,2016,30,6,24.5,,13.1,,1014,220,2.6,98.14,237
4327,65757,7,2016,30,7,25.7,,12,,1013.7,250,4.1,98.28,459
4328,65758,7,2016,30,8,27.4,,14.3,,1012.8,170,4.1,98.31,675
4329,65759,7,2016,30,9,27.4,,10.5,,1012.3,230,3.6,98.19,870
4330,65760,7,2016,30,10,28,,11.1,,1011.4,240,3.1,97.94,1031
4331,65761,7,2016,30,11,29,,11.6,,1010.7,210,4.1,97.55,1147
4332,65762,7,2016,30,12,28,,10.7,,1010.1,180,5.1,97.22,1210
4333,65763,7,2016,30,13,27.8,,10,,1009.5,200,6.2,96.46,1216
4334,65764,7,2016,30,14,27.6,,11.3,,1009.1,200,7.2,90.78,1164
4335,65765,7,2016,30,15,25.7,,10.4,,1009.2,200,6.2,90.58,1058
4336,65766,7,2016,30,16,22.5,,10.7,,1008.8,190,3.6,84.42,905
4337,65767,7,2016,30,17,22,,9.8,,1008.9,190,3.6,84.30,716
4338,65768,7,2016,30,18,20.9,,9,,1008.6,210,3.1,81.93,503
4339,65769,7,2016,30,19,17.7,,9.9,,1008.7,190,2.1,85.14,281
4340,65770,7,2016,30,20,16.3,,10,,1008.4,270,0.5,90.40,69
4341,65771,7,2016,30,21,16.1,,9.7,,1008.2,200,1,91.17,0
4342,65772,7,2016,30,22,15.7,,9.5,,1007.8,200,2.1,89.43,0
4343,65773,7,2016,30,23,14.4,,9.5,,1007.4,190,1.5,80.98,0
4344,65774,7,2016,1,0,13,,9.5,,1007.4,360,0,90.16,0
4345,65775,7,2016,1,1,13.3,,10,,1007.3,170,2.1,93.05,0
4346,65776,7,2016,1,2,17.6,,10.6,,1007.9,260,0.5,94.68,0
4347,65777,7,2016,1,3,19.6,,11.2,,1007.6,230,1.5,95.43,0
4348,65778,7,2016,1,4,22.4,,11.1,,1007.3,220,1,95.63,0
4349,65779,7,2016,1,5,24.2,,10.6,,1007.2,270,2.1,95.17,38
4350,65780,7,2016,1,6,26.8,,10.2,,1006.8,210,1.5,95.44,236
4351,65781,7,2016,1,7,27.9,,10.1,,1006.6,250,3.1,96.41,458
4352,65782,7,2016,1,8,28.9,,9.8,,1006.3,290,4.1,96.56,674
4353,65783,7,2016,1,9,29.6,,9.3,,1006.1,290,3.6,96.69,869
4354,65784,7,2016,1,10,30.8,,9.5,,1005,260,3.1,93.53,1030
4355,65785,7,2016,1,11,31,,9.5,,1004.9,260,3.6,90.72,1146
4356,65786,7,2016,1,12,31.6,,9.8,,1004.8,280,4.1,89.53,1209
4357,65787,7,2016,1,13,31.1,,10.2,,1004.5,290,3.1,81.29,1215
4358,65788,7,2016,1,14,30.7,,8.7,,1004.4,280,4.6,81.73,1163
4359,65789,7,2016,1,15,29.3,,11.5,,1005,260,3.1,84.21,1057
4360,65790,7,2016,1,16,27.5,,13.3,,1005.2,260,3.6,80.70,905
4361,65791,7,2016,1,17,26.4,,13.9,,1006,270,3.6,78.63,716
4362,65792,7,2016,1,18,24.8,,14.4,,1006.3,260,2.6,83.65,503
4363,65793,7,2016,1,19,24.1,,14.4,,1006.8,260,3.1,93.40,281
4364,65794,7,2016,1,20,23,,14.6,,1006.7,260,3.1,94.06,69
4365,65795,7,2016,1,21,22.2,,14.7,,1006.8,290,2.1,94.11,0
4366,65796,7,2016,1,22,21.5,,14.9,,1007.5,280,3.1,94.24,0
4367,65797,7,2016,1,23,20.4,,14.6,,1008.1,230,2.6,89.24,0
4368,65798,7,2016,2,0,19.7,,14.7,,1008.3,240,2.6,88.26,0
4369,65799,7,2016,2,1,19,,14.9,,1008.4,250,1.5,83.52,0
4370,65800,7,2016,2,2,21.2,,15.6,,1008.2,270,2.1,83.77,0
4371,65801,7,2016,2,3,22.3,,15.9,,1007.9,280,2.6,84.87,0
4372,65802,7,2016,2,4,23.3,,16.3,,1008.8,260,2.6,84.61,0
4373,65803,7,2016,2,5,24.9,,16.8,,1009.1,230,2.6,84.48,37
4374,65804,7,2016,2,6,26.7,,16.9,,1008.9,260,3.6,85.19,234
4375,65805,7,2016,2,7,28,,17,,1008.8,280,3.1,79.50,456
4376,65806,7,2016,2,8,29.8,,17.4,,1008.3,270,3.1,76.19,672
4377,65807,7,2016,2,9,29.8,,16,,1008,270,3.6,74.87,867
4378,65808,7,2016,2,10,30.2,,15.9,,1008,320,3.6,71.16,1029
4379,65809,7,2016,2,11,29.1,,13.2,,1008.1,290,3.6,65.43,1145
4380,65810,7,2016,2,12,28.7,,15.6,,1007.6,280,2.1,64.04,1209
4381,65811,7,2016,2,13,29.9,,14.6,,1007.3,290,3.1,65.67,1215
4382,65812,7,2016,2,14,28.5,,13.4,,1007.2,80,1.5,70.67,1163
4383,65813,7,2016,2,15,26.7,,17.8,,1007.8,150,3.6,75.67,1057
4384,65814,7,2016,2,16,25.6,,18.9,,1007.7,170,1.5,76.44,905
4385,65815,7,2016,2,17,25.4,,18.7,,1008,70,2.6,69.43,715
4386,65816,7,2016,2,18,24.8,,18.2,,1007.6,80,3.6,67.65,503
4387,65817,7,2016,2,19,24.1,,18.2,,1007.2,90,3.1,71.39,281
4388,65818,7,2016,2,20,23.5,,18.2,,1006.8,110,2.6,76.39,68
4389,65819,7,2016,2,21,23.2,,18.3,,1006.9,100,1,81.39,0
4390,65820,7,2016,2,22,22.7,,17.5,,1006.7,80,1.5,86.39,0
4391,65821,7,2016,2,23,22.3,,18.3,,1006.2,70,1.5,86.67,0
4392,65822,7,2016,3,0,22.3,,17.9,,1005.9,90,3.1,95.03,0
4393,65823,7,2016,3,1,21.1,,17.8,,1006,70,2.6,92.43,0
4394,65824,7,2016,3,2,19.5,,17.8,,1005.6,80,3.1,92.75,0
4395,65825,7,2016,3,3,20.3,,17.9,,1005.3,100,2.6,92.86,0
4396,65826,7,2016,3,4,22,,18.2,,1006.1,30,1.5,92.12,0
4397,65827,7,2016,3,5,23.2,,18.4,,1005.9,140,1,87.87,36
4398,65828,7,2016,3,6,24.9,,18.9,,1006.1,320,2.1,83.47,232
4399,65829,7,2016,3,7,25.6,,19.7,,1006.4,300,5.1,80.10,454
4400,65830,7,2016,3,8,25.9,,19.2,,1006.7,270,4.6,76.48,671
4401,65831,7,2016,3,9,27.8,,19,,1005.9,280,4.6,74.15,866
4402,65832,7,2016,3,10,27.7,,19,,1005.8,320,4.6,69.16,1027
4403,65833,7,2016,3,11,28.3,,18,,1006.2,340,6.2,61.91,1144
4404,65834,7,2016,3,12,28.5,,17,,1006.7,320,5.1,54.12,1208
4405,65835,7,2016,3,13,28.2,,17.5,,1006.7,360,4.1,49.00,1214
4406,65836,7,2016,3,14,27.1,,16.7,,1007.3,30,4.1,43.53,1163
4407,65837,7,2016,3,15,26.6,,16,,1007.6,20,3.6,38.45,1057
4408,65838,7,2016,3,16,25,,15.5,,1007.9,10,2.1,35.68,904
4409,65839,7,2016,3,17,24.3,,17,,1008.6,30,2.6,34.40,715
4410,65840,7,2016,3,18,21.8,,17.2,,1008.9,50,0.5,36.01,502
4411,65841,7,2016,3,19,21.8,,17.9,,1009.3,90,2.6,42.05,280
4412,65842,7,2016,3,20,20.2,,17.6,,1009.3,70,1.5,47.25,67
4413,65843,7,2016,3,21,19.8,,17.4,,1009.4,70,2.1,57.06,0
4414,65844,7,2016,3,22,19.6,,16.9,,1009.2,80,2.1,67.06,0
4415,65845,7,2016,3,23,18.9,,16.8,,1009.4,80,2.6,64.44,0
4416,65846,7,2016,4,0,18.3,,16.2,,1009.5,80,4.1,69.44,0
4417,65847,7,2016,4,1,18,,16.2,,1010.2,90,4.1,74.44,0
4418,65848,7,2016,4,2,18.2,,16,,1010.7,70,4.1,79.44,0
4419,65849,7,2016,4,3,18.3,,15.5,,1010.9,80,3.6,85.35,0
4420,65850,7,2016,4,4,18.7,,15.1,,1011.3,80,4.1,85.91,0
4421,65851,7,2016,4,5,18.6,,14.9,,1011.3,90,3.6,79.78,34
4422,65852,7,2016,4,6,18.7,,15.1,,1011.2,80,4.1,74.78,230
4423,65853,7,2016,4,7,19.3,,15.7,,1011,80,4.6,69.78,452
4424,65854,7,2016,4,8,19.9,,16.1,,1010.8,70,4.6,64.78,669
4425,65855,7,2016,4,9,20,,15.9,,1010.7,60,4.1,59.78,864
4426,65856,7,2016,4,10,20.5,,15.5,,1010.1,60,4.1,54.78,1026
4427,65857,7,2016,4,11,20.9,,15.7,,1010.1,80,3.6,49.78,1143
4428,65858,7,2016,4,12,21.7,,16.1,,1009.4,70,4.1,44.78,1207
4429,65859,7,2016,4,13,21.4,,15.6,,1009.2,70,4.6,39.78,1213
4430,65860,7,2016,4,14,21.1,,15.7,,1009,60,4.6,34.78,1162
4431,65861,7,2016,4,15,20.5,,15.7,,1009,70,4.6,28.09,1057
4432,65862,7,2016,4,16,20,,15.3,,1008.4,70,4.6,37.00,904
4433,65863,7,2016,4,17,19.8,,14.9,,1009,70,4.1,29.00,715
4434,65864,7,2016,4,18,18.9,,15,,1008.9,60,4.1,31.00,502
4435,65865,7,2016,4,19,17.8,,15,4,1008.5,70,4.6,39.00,279
4436,65866,7,2016,4,20,17.6,,15,,1008,70,4.1,46.00,67
4437,65867,7,2016,4,21,17.7,,14.9,,1007.6,70,3.1,51.00,0
4438,65868,7,2016,4,22,16.8,,15.4,56,1006.8,80,3.1,56.00,0
4439,65869,7,2016,4,23,16.8,,15.4,20,1005.9,50,3.6,51.00,0
4440,65870,7,2016,5,0,16.7,,15.3,2,1006.3,60,3.1,56.00,0
4441,65871,7,2016,5,1,16.7,,15.3,,1006.5,70,3.6,61.00,0
4442,65872,7,2016,5,2,16.8,,15.4,,1006.9,60,3.6,66.00,0
4443,65873,7,2016,5,3,16.7,,15.1,,1006.4,60,4.1,71.00,0
4444,65874,7,2016,5,4,17,,15.8,7,1005.5,70,4.6,76.00,0
4445,65875,7,2016,5,5,17.1,,15.9,21,1004.8,80,5.1,81.00,33
4446,65876,7,2016,5,6,16.8,,15.7,262,1005.8,70,3.6,81.00,228
4447,65877,7,2016,5,7,17.1,,16,70,1005.7,60,4.1,75.00,451
4448,65878,7,2016,5,8,17.4,,16.2,9,1005.5,50,4.1,70.00,667
4449,65879,7,2016,5,9,17.4,,16.2,,1005.5,60,4.1,65.00,863
4450,65880,7,2016,5,10,17.8,,16.4,4,1005.1,70,3.6,60.00,1025
4451,65881,7,2016,5,11,17.9,,15.5,,1005.7,70,3.6,55.00,1142
4452,65882,7,2016,5,12,18.1,,16.8,,1005.5,70,3.6,50.00,1206
4453,65883,7,2016,5,13,17.7,,16.3,,1005.6,60,4.6,45.00,1213
4454,65884,7,2016,5,14,17.6,,16.3,,1006.1,70,4.1,40.00,1162
4455,65885,7,2016,5,15,17.4,,16.1,51,1006.6,50,2.6,32.00,1056
4456,65886,7,2016,5,16,17.1,,15.9,5,1006.8,50,3.6,34.00,904
4457,65887,7,2016,5,17,16.7,,15.6,2,1007.4,40,5.1,34.00,714
4458,65888,7,2016,5,18,16.5,,15.4,6,1007.4,30,3.1,37.00,501
4459,65889,7,2016,5,19,16.1,,14.9,7,1007.6,10,4.1,41.00,279
4460,65890,7,2016,5,20,15.7,,13.5,11,1007.8,10,4.1,51.00,66
4461,65891,7,2016,5,21,15.5,,14.4,2,1007.8,360,3.6,61.00,0
4462,65892,7,2016,5,22,15.1,,14.1,3,1008.1,350,3.6,55.00,0
4463,65893,7,2016,5,23,15,,13.9,2,1008.5,350,4.1,58.00,0
4464,65894,7,2016,6,0,15,,13.5,,1009.1,350,3.6,54.09,0
4465,65895,7,2016,6,1,14.9,,13.5,,1010.1,340,4.1,61.56,0
4466,65896,7,2016,6,2,15.2,,13.6,,1010.1,360,3.1,68.80,0
4467,65897,7,2016,6,3,15.6,,13.4,,1011.1,350,3.1,65.73,0
4468,65898,7,2016,6,4,15.8,,13.8,,1011.8,340,3.1,67.74,0
4469,65899,7,2016,6,5,16.1,,13.8,,1012.4,350,3.1,68.88,32
4470,65900,7,2016,6,6,18.2,,13.6,,1012.4,10,4.6,63.48,226
4471,65901,7,2016,6,7,18.6,,13.8,,1012.6,350,4.1,54.32,449
4472,65902,7,2016,6,8,19.6,,13.7,,1013.2,20,3.1,55.86,665
4473,65903,7,2016,6,9,20,,14.2,,1013.5,330,4.1,54.70,861
4474,65904,7,2016,6,10,19.2,,13.9,,1014,330,5.7,54.00,1024
4475,65905,7,2016,6,11,18,,14.9,,1014.8,330,3.6,49.00,1141
4476,65906,7,2016,6,12,19.7,,14.1,,1015.2,340,4.1,46.00,1205
4477,65907,7,2016,6,13,20.1,,14.1,,1015.2,350,2.6,44.00,1212
4478,65908,7,2016,6,14,21.3,,14.2,,1015,340,2.6,50.00,1161
4479,65909,7,2016,6,15,21,,14.2,,1015.3,360,0,54.00,1056
4480,65910,7,2016,6,16,18.4,,14.3,,1015.6,280,1,52.19,903
4481,65911,7,2016,6,17,16.2,,14.2,,1016.2,310,1,52.75,714
4482,65912,7,2016,6,18,15.4,,13.9,,1016.3,70,0.5,52.56,501
4483,65913,7,2016,6,19,14.7,,13.6,,1016.4,360,0,54.44,278
4484,65914,7,2016,6,20,13.7,,12.6,,1016.7,360,0,62.96,66
4485,65915,7,2016,6,21,12.6,,11.7,,1017,360,0,68.47,0
4486,65916,7,2016,6,22,12.6,,11.8,,1017.5,90,0.5,71.93,0
4487,65917,7,2016,6,23,12,,11.3,,1018.3,230,1,69.95,0
4488,65918,7,2016,7,0,11.9,,11.2,,1018.9,290,1,74.95,0
4489,65919,7,2016,7,1,13.1,,12.4,,1019.2,320,1,82.66,0
4490,65920,7,2016,7,2,14.4,,13.7,,1019.2,360,0,85.39,0
4491,65921,7,2016,7,3,17,,16.4,,1019.2,360,0,85.58,0
4492,65922,7,2016,7,4,20.2,,15.8,,1019.1,270,1.5,85.23,0
4493,65923,7,2016,7,5,21.9,,13.5,,1018.5,260,2.6,84.41,31
4494,65924,7,2016,7,6,23.3,,15.6,,1018.2,260,2.1,82.75,224
4495,65925,7,2016,7,7,24.9,,13.7,,1018.6,240,2.6,79.77,446
4496,65926,7,2016,7,8,26,,14.3,,1018.3,320,2.1,79.00,663
4497,65927,7,2016,7,9,26.5,,14.2,,1018.3,210,2.6,81.00,860
4498,65928,7,2016,7,10,25.9,,15.5,,1017.9,200,3.6,74.00,1022
4499,65929,7,2016,7,11,28,,15.7,,1017.4,220,2.6,71.00,1140
4500,65930,7,2016,7,12,27.1,,14.6,,1017.2,190,3.1,61.00,1204
4501,65931,7,2016,7,13,27.4,,14.3,,1017.1,200,4.6,58.00,1211
4502,65932,7,2016,7,14,26.7,,13,,1016.7,200,3.1,56.00,1160
4503,65933,7,2016,7,15,25.2,,14.4,,1016.5,200,3.1,62.00,1055
4504,65934,7,2016,7,16,23.6,,14.2,,1016.4,210,3.1,67.00,902
4505,65935,7,2016,7,17,21.6,,14.1,,1016.5,200,3.1,72.00,713
4506,65936,7,2016,7,18,21.3,,13.9,,1016.4,210,3.6,77.00,500
4507,65937,7,2016,7,19,19.5,,13.9,,1016.5,260,1,82.00,277
4508,65938,7,2016,7,20,18.5,,13.6,,1016.8,230,1.5,89.43,65
4509,65939,7,2016,7,21,18.7,,13.3,,1016.7,260,1,90.02,0
4510,65940,7,2016,7,22,16.8,,13.6,,1016.7,220,0.5,92.91,0
4511,65941,7,2016,7,23,16,,13.2,,1016.8,200,2.1,85.50,0
4512,65942,7,2016,8,0,15.2,,12.9,,1017.3,210,1,92.95,0
4513,65943,7,2016,8,1,15.2,,13,,1017.8,210,0.5,87.95,0
4514,65944,7,2016,8,2,17.5,,14.6,,1017.6,180,1.5,88.07,0
4515,65945,7,2016,8,3,20.8,,13.7,,1017.4,160,1.5,94.19,0
4516,65946,7,2016,8,4,22.7,,13.9,,1017.2,190,2.1,92.40,0
4517,65947,7,2016,8,5,23.2,,13.9,,1016.6,160,3.1,91.69,29
4518,65948,7,2016,8,6,24.8,,14.2,,1016.5,180,2.6,90.82,221
4519,65949,7,2016,8,7,26,,12.8,,1016,200,3.6,85.52,444
4520,65950,7,2016,8,8,26.6,,14.1,,1015.4,180,2.6,80.35,661
4521,65951,7,2016,8,9,27.5,,14.1,,1014.9,150,3.1,80.64,858
4522,65952,7,2016,8,10,27.9,,13.8,,1014.2,160,4.1,76.98,1021
4523,65953,7,2016,8,11,28.4,,14.4,,1013.8,150,3.1,73.95,1138
4524,65954,7,2016,8,12,28.4,,14.1,,1013.3,140,3.6,67.44,1203
4525,65955,7,2016,8,13,28.4,,16.3,,1012.8,130,3.1,65.26,1211
4526,65956,7,2016,8,14,26.5,,15.8,,1012.3,130,4.6,63.06,1160
4527,65957,7,2016,8,15,26.5,,15.4,,1012.1,130,4.1,67.56,1054
4528,65958,7,2016,8,16,24.7,,16.1,,1012.1,150,2.6,61.81,902
4529,65959,7,2016,8,17,23.9,,15.9,,1012.5,150,3.1,57.32,712
4530,65960,7,2016,8,18,22.6,,15.5,,1012.6,170,1.5,50.82,499
4531,65961,7,2016,8,19,22,,15.5,,1012.6,190,1.5,47.89,276
4532,65962,7,2016,8,20,22.4,,15.3,,1012.3,130,1,56.27,64
4533,65963,7,2016,8,21,20,,16,,1011.9,70,1,61.28,0
4534,65964,7,2016,8,22,19.9,,16.2,,1011.8,60,1.5,66.43,0
4535,65965,7,2016,8,23,18.6,,15.9,,1011.2,360,1,62.65,0
4536,65966,7,2016,9,0,18.4,,15.9,,1011.4,40,1,69.65,0
4537,65967,7,2016,9,1,18.9,,15.9,,1011.3,70,1.5,70.54,0
4538,65968,7,2016,9,2,20.8,,17,,1011.5,100,1,72.60,0
4539,65969,7,2016,9,3,23.2,,18.6,,1011.5,170,2.1,78.00,0
4540,65970,7,2016,9,4,25.1,,19.8,,1011.1,190,3.1,80.00,0
4541,65971,7,2016,9,5,27.2,,19.8,,1010.6,200,5.1,75.20,28
4542,65972,7,2016,9,6,28.2,,21.1,,1010.3,180,5.1,74.23,219
4543,65973,7,2016,9,7,29.7,,20.9,,1009.8,190,4.6,71.33,442
4544,65974,7,2016,9,8,29.8,,20.8,,1009.2,200,5.1,68.83,659
4545,65975,7,2016,9,9,31.4,,21.7,,1009.1,200,6.7,59.86,856
4546,65976,7,2016,9,10,30.7,,21.5,5,1008.4,200,6.2,53.71,1019
4547,65977,7,2016,9,11,27,,21.6,40,1008.2,220,2.6,49.88,1137
4548,65978,7,2016,9,12,30.3,,21.8,7,1007.7,210,4.6,47.35,1202
4549,65979,7,2016,9,13,31.3,,19.8,,1007.3,210,6.2,52.35,1209
4550,65980,7,2016,9,14,31.1,,19.8,,1006.7,210,5.1,57.74,1159
4551,65981,7,2016,9,15,29.8,,20.4,,1007,190,4.1,55.82,1054
4552,65982,7,2016,9,16,27.9,,20.3,,1007.2,190,3.6,55.14,901
4553,65983,7,2016,9,17,27.5,,19.5,,1007.2,190,5.1,60.87,712
4554,65984,7,2016,9,18,26.7,,20.6,,1007.3,200,5.7,65.87,498
4555,65985,7,2016,9,19,25.8,,20.6,,1007.3,200,6.2,70.87,275
4556,65986,7,2016,9,20,24.9,,19.5,,1007.4,210,4.1,75.87,63
4557,65987,7,2016,9,21,23.3,,20.3,,1007.2,200,2.1,80.87,0
4558,65988,7,2016,9,22,23.2,,20,,1006.5,180,2.6,89.70,0
4559,65989,7,2016,9,23,23.1,,19.6,,1006.2,190,3.6,81.40,0
4560,65990,7,2016,10,0,22.8,,19.5,,1005.8,190,3.6,88.91,0
4561,65991,7,2016,10,1,22.9,,19.8,,1005.3,190,4.6,92.11,0
4562,65992,7,2016,10,2,23.2,,20.1,,1005.1,190,5.1,93.53,0
4563,65993,7,2016,10,3,23.5,,19.9,,1005.4,190,4.6,94.59,0
4564,65994,7,2016,10,4,23.7,,19.7,,1005.7,190,4.1,93.84,0
4565,65995,7,2016,10,5,23.9,,19.5,,1005.6,210,4.6,91.08,27
4566,65996,7,2016,10,6,23.7,,19.7,,1004.9,200,4.1,90.72,216
4567,65997,7,2016,10,7,22.1,,20.2,8,1005.1,200,7.2,89.00,440
4568,65998,7,2016,10,8,21.5,,20.1,13,1004.9,200,4.6,83.00,657
4569,65999,7,2016,10,9,23.6,,20.1,,1004.3,220,4.1,82.00,854
4570,66000,7,2016,10,10,25.8,,19.5,,1003.3,230,6.2,79.00,1018
4571,66001,7,2016,10,11,26.9,,20.1,,1002.8,240,6.2,74.00,1136
4572,66002,7,2016,10,12,27.8,,19.6,,1002.6,230,5.7,78.00,1201
4573,66003,7,2016,10,13,26.5,,19.7,,1002.3,230,3.6,72.00,1209
4574,66004,7,2016,10,14,26.9,,17.3,,1002.9,240,6.7,72.00,1158
4575,66005,7,2016,10,15,25.5,,17.7,,1003,210,4.1,71.00,1053
4576,66006,7,2016,10,16,24.3,,18.4,,1003.5,220,4.1,67.00,900
4577,66007,7,2016,10,17,22,,17.8,17,1005.1,230,6.2,68.00,711
4578,66008,7,2016,10,18,19.9,,17.1,13,1004.9,200,3.1,68.00,497
4579,66009,7,2016,10,19,20.8,,17.3,,1004.9,240,1,67.00,274
4580,66010,7,2016,10,20,20,,17.3,,1004.9,340,1,72.00,62
4581,66011,7,2016,10,21,20,,17.2,,1004.9,240,3.1,78.00,0
4582,66012,7,2016,10,22,20.6,,16.7,,1004.8,260,3.1,76.00,0
4583,66013,7,2016,10,23,19.5,,16.9,,1005.3,300,2.1,71.00,0
4584,66014,7,2016,11,0,19.3,,16.5,,1005.7,240,3.1,81.00,0
4585,66015,7,2016,11,1,19.3,,16.6,,1006.4,250,2.6,87.00,0
4586,66016,7,2016,11,2,19.9,,16.8,,1007.1,230,3.1,93.00,0
4587,66017,7,2016,11,3,21.4,,17.2,,1007.7,250,3.1,94.00,0
4588,66018,7,2016,11,4,22.3,,17.3,,1007.9,260,3.1,95.00,0
